iyear,eventid,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1997,199703220001,3,22,,0,,130,Mexico,1,North America,Guerrero,Xalpatlahuac,17.472093,-98.606563,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,PRD,Former Mayor and spouse,130,Mexico,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703220002,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220003,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220003, 199703220002, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220004,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220004, 199703220002, 199703220003, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220005,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220005, 199703220002, 199703220003, 199703220004, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220006,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220006, 199703220002, 199703220003, 199703220004, 199703220005, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220007,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220007, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220008,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220008, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220009,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220009, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220010,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220010, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220011,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220011, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220012,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220012, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220013,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220013, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220014, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220014,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220014, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220015, 199703220016, 199703220017, 199703220018"
1997,199703220015,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220015, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220016, 199703220017, 199703220018"
1997,199703220016,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220016, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220017, 199703220018"
1997,199703220017,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220017, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220018"
1997,199703220018,3,22,,0,,138,Myanmar,5,Southeast Asia,Yangon,Yangon,16.887781,96.149559,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703220018, 199703220002, 199703220003, 199703220004, 199703220005, 199703220006, 199703220007, 199703220008, 199703220009, 199703220010, 199703220011, 199703220012, 199703220013, 199703220014, 199703220015, 199703220016, 199703220017"
1997,199703220019,3,22,,0,,153,Pakistan,6,South Asia,North-West Frontier Province,Peshawar,34.006004,71.53743,1,1,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,Afghan guerrila veteran,6,Algeria,,,,,,,,,,,,,,,,,Muslim Militants,,,,,,,0,,,0,6,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1997,199703220020,3,22,,0,,186,Sri Lanka,6,South Asia,Unknown,Unknown,,,5,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Governmnet,Army Camp,186,Sri Lanka,,,,,,,,,,,,,,,,,Liberation Tigers of Tamil Eelam (LTTE),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,5,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1997,199703220022,3,22,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,19,Transportation,102,Subway,,Metro Station,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Bomb,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703230001,3,23,,0,,92,India,6,South Asia,Bihar,Kab,25.388769,84.790295,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,CPI (Marxist-Leninist),Activist,92,India,,,,,,,,,,,,,,,,,Ranbir Sena,,,,,,,0,,,0,100,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,10,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1997,199703230002,3,23,,0,,93,Indonesia,5,Southeast Asia,East Timor,Dili,-8.54966,125.566599,1,0,,,1,1,1,-9,,,0,1,0,9,Unknown,,,,,1,Business,8,Hotel/Resort,Mahkota Hotel,hotel,93,Indonesia,,,,,,,,,,,,,,,,,East Timorese extremists,,,,,,,0,,,0,200,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1997,199703230003,3,23,,0,,159,Peru,3,South America,Lima,Lima,-11.967368,-76.978462,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,3,Police,23,Police Patrol (including vehicles and convoys),govt,Police Pickup Truck,159,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,2,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703230004,3,23,,0,,6,Algeria,10,Middle East & North Africa,Medea,Berrouaghia,36.133317,2.916647,1,0,,,1,1,1,-9,,,0,1,0,9,Unknown,,,,,14,Private Citizens & Property,70,Student,,School girls,6,Algeria,,,,,,,,,,,,,,,,,Islamist extremists,Militants,,,,,,1,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,5,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703230005,3,23,,0,,19,Bangladesh,6,South Asia,Rangpur,Hasimpur,25.848339,88.941387,2,0,,,1,1,1,0,,,0,1,0,9,Unknown,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Railroad track,19,Bangladesh,,,,,,,,,,,,,,,,,Bangladesh Nationalist Party (BNP),Strikers,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1997,199703230006,3,23,,0,,19,Bangladesh,6,South Asia,Chittagong,Chittagong,22.341896,91.815117,1,0,,,1,1,1,0,,,0,1,0,9,Unknown,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Awani League,Activists,,,,,,,,,,,,,,,,,,,Bangladesh Nationalist Party (BNP),Strikers,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,98,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,-9,-9,-9,
1997,199703230007,3,23,,1,25-03-1997,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,13,Private Security Company/Firm,Samsung Securities Co.,Pak Yong-ho,184,South Korea,,,,,,,,,,,,,,,,,Koreans,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,,,1,1,0,0,2,,China,1,56500,,,,,,,,,,,,PGIS,-9,-9,1,1,
1997,199703230008,3,23,,0,,45,Colombia,3,South America,Bolivar,San Pablo,7.48008,-73.92076,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,1,Business,,,,Businessman,45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703230009,3,23,,0,,45,Colombia,3,South America,Santander,Sabana de Torres,7.39002,-73.50099,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,3,Police,26,Prison/Jail,Govt,Prison warden,45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703230010,3,23,,0,,45,Colombia,3,South America,Santander,Barrancabermeja,7.060051,-73.853115,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Govt,soldier,45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,2,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703230011,3,23,,0,,88,Honduras,2,Central America & Caribbean,Lempira,La Union,,,5,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,72,Farmer,,Farmers,88,Honduras,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,8,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703230012,3,24,,0,,186,Sri Lanka,6,South Asia,Northern,Mullaitivu district,9.267091,80.814248,3,0,25 kilometres (15 miles) off the coast of Mullaitivu,"03/24/1997:  A flotilla of boats staffed by the Liberation Tigers of Tamil Eelam (LTTE) attacked a navy fleet off the coast from Mullaitivu town.  AT least 80 rebels were killed and a minimum of 50 were injured in the attack.  12 rebel boats were sunk, while two navy vessels were damaged.  Four suicide cadre were killed when their two boats were destroyed.  One navy sailor was killed and another eight were injured.  The rebels state that, in total, only five of their members were killed, including the four suicide cadres.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,2,Armed Assault,,,4,Military,29,Military Unit/Patrol/Convoy,Sri Lankan Navy,Navy personnel on a routine patrol,186,Sri Lanka,,,,,,,,,,,,,,,,,Liberation Tigers of Tamil Eelam (LTTE),,,,,,"Specific motive is unknown, but the Liberation Tigers of Tamil Eelam (LTTE) have reloacted their headquarters to Mullaitivu and have increased activities in that area.",0,,,0,-99,0,1,9,Other,,,,,,,0,6,Explosives,15,Vehicle,5,Firearms,5,Unknown Gun Type,,,,,,,,,Four suicide bombers,81,0,80,58,0,50,1,4,Unknown,,Two navy gunboats were damaged and 12 small boats were sunk. An additional 10 small boats were damaged.,0,,,,,,,,,,,,,,,,Sources differ in the number of wounded and dead.,"""Sri Lanka Tigers admit losing suicide cadres in sea battle,"" Agence France-Presse, March 25, 1997.","""Sri Lanka navy sinks Tamil rebel flotilla, 80 Tigers killed,"" Agence France-Presse, March 24, 1997.","Amal Jayasinghe, ""Sri Lanka navy destroys Tiger flotilla, toll hits 100,"" Agence France-Presse, March 24, 1997.",UMD Sri Lanka 2011,0,0,0,0,
1997,199703240001,3,24,,0,,130,Mexico,1,North America,Oaxaca,Tuxtepec,18.088243,-96.1232,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,83,Protester,PRD,U/I Activist,130,Mexico,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703240002,3,24,,1,28-05-1997,160,Philippines,5,Southeast Asia,North Cotabato,M'lang,6.949288,124.884481,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,7,Retail/Grocery/Bakery,,Grocer Jesusa Ang,160,Philippines,,,,,,,,,,,,,,,,,Moro Islamic Liberation Front (MILF),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,0,0,65,,Philippines,1,115384,,,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,0,0,0,0,
1997,199703240003,3,24,,0,,179,Slovak Republic,9,Eastern Europe,Bratislava,Bratislava,48.15,17.116667,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Christian Democratic Party (CTK),Rally,179,Slovak Republic,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosives,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703240004,3,24,,0,,45,Colombia,3,South America,Bolivar,Carmen de Bolivar,9.71809,-75.12097,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,Family,45,Colombia,,,,,,,,,,,,,,,,,Paramilitaries,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,4,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703240005,3,24,,1,27-03-1997,45,Colombia,3,South America,Cesar,Unknown,9.337295,-73.653621,4,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,20,Unknown,,,,U/I,45,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,5,0,0,3,,Colombia,1,47192,,0,,,5,Successful Rescue,,,,,,PGIS,0,0,0,0,
1997,199703240006,3,24,,0,,75,Germany,8,Western Europe,North Rhine-Westphalia,Hattingen,51.399064,7.187613,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Dresdner bank,bank,75,Germany,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703250001,3,25,,0,,130,Mexico,1,North America,Guerrero,Chilpancingo,17.551547,-99.500648,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,PRD,Local Leader,130,Mexico,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,,,,,,,,,,,,,Automobine,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1997,199703250002,3,25,,0,,138,Myanmar,5,Southeast Asia,Bago,Prome,18.822124,95.219736,1,0,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,Muslim Religion,Mosque,138,Myanmar,,,,,,,,,,,,,,,,,Buddhist Monks,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"199703250002, 199703250003, 199703250004"
